city_name,street_name
זכרון יעקב          ,פעמי תימן
זכרון יעקב          ,פרנק אנה
זכרון יעקב          ,פשוש
זכרון יעקב          ,"צה""ל"
זכרון יעקב          ,צופית
זכרון יעקב          ,צור
זכרון יעקב          ,קבוץ גלויות
זכרון יעקב          ,קדושי השואה
זכרון יעקב          ,קדמה
זכרון יעקב          ,קדש
זכרון יעקב          ,קציר
זכרון יעקב          ,קרן היסוד
זכרון יעקב          ,קרן יער
זכרון יעקב          ,ראובן
זכרון יעקב          ,רבקה
זכרון יעקב          ,רחל
זכרון יעקב          ,רייק חביבה
זכרון יעקב          ,רמז
זכרון יעקב          ,רמת צבי
זכרון יעקב          ,ש צר עמידר
זכרון יעקב          ,שבזי
זכרון יעקב          ,שבי ציון
זכרון יעקב          ,שד בן גוריון
זכרון יעקב          ,שד יצחק רבין
זכרון יעקב          ,"שד ניל""י"
זכרון יעקב          ,שדרת מעוף הציפור
זכרון יעקב          ,שוהם
זכרון יעקב          ,שיבולת
זכרון יעקב          ,שירה
זכרון יעקב          ,שירת הים
זכרון יעקב          ,שכ גבעת זמארין
זכרון יעקב          ,שכ החורש
זכרון יעקב          ,שכ השמורה
זכרון יעקב          ,שכ יעקב
זכרון יעקב          ,שכ מול היקב
זכרון יעקב          ,שכטר אבא
זכרון יעקב          ,שלף
זכרון יעקב          ,שעורה
זכרון יעקב          ,ששת הימים
זכרון יעקב          ,תאשור
זכרון יעקב          ,תדהר
זכרון יעקב          ,תות
זכרון יעקב          ,תחנת הרכבת
זכרון יעקב          ,תמר
זכרון יעקב          ,"תרמ""ב"
זכרון יעקב          ,"תרע""ב"
זכרון יעקב          ,"תש""ח"
חדרה                ,אביאל
חדרה                ,אבשלום
חדרה                ,אדני פז
חדרה                ,אהרונוביץ
חדרה                ,אהרונסון
חדרה                ,אוסישקין
חדרה                ,אופירה
חדרה                ,אזבסט אליעזר
חדרה                ,אזור תעשייה
חדרה                ,אחד העם
חדרה                ,אחוזת בית
חדרה                ,אחוזת דניה
חדרה                ,אחימאיר אבא
חדרה                ,אידלווין
חדרה                ,אייל הכרמל
חדרה                ,איילון
חדרה                ,אילת
חדרה                ,אכזיב
חדרה                ,אלון יגאל
חדרה                ,אלונה
חדרה                ,אלוף יקותיאל אדם
חדרה                ,אלי כהן
חדרה                ,אלעזר דוד
חדרה                ,אסטוריה מאיר
חדרה                ,אסירי ציון
חדרה                ,אפיקי מים
חדרה                ,אפעל
חדרה                ,אפשטיין משה מרדכי
חדרה                ,"אצ""ל"
חדרה                ,ארזי הלבנון
חדרה                ,ארלוזורוב
חדרה                ,אשבל
חדרה                ,אשכול לוי
חדרה                ,באר אורה
חדרה                ,בארי
חדרה                ,בוארון ברוך
חדרה                ,בוטקובסקי
חדרה                ,בורוכוב
חדרה                ,"בי""ח הלל יפה"
חדרה                ,ביאליק
חדרה                ,בילינסון
חדרה                ,ביס חקלאי עירון
חדרה                ,בלקינד ישראל
חדרה                ,בן איש חי
חדרה                ,בן אליעזר אריה
חדרה                ,בן יהודה
חדרה                ,בן עמי
חדרה                ,בן צבי יצחק
חדרה                ,בניאס
חדרה                ,בעלי המלאכה
חדרה                ,בר אילן מאיר
חדרה                ,ברזילי
חדרה                ,ברכת עטה
חדרה                ,ברמן דוד
חדרה                ,ברנדיס
חדרה                ,ברנר
חדרה                ,גבעת בוסל
חדרה                ,גבעת בילו א
חדרה                ,גבעת בילו ב
חדרה                ,גבעת הלבונה
חדרה                ,גבעת המורה
חדרה                ,גדור
חדרה                ,גדות
חדרה                ,גולדה מאיר
חדרה                ,גולדנברג
חדרה                ,גולומב אליהו
חדרה                ,גורדון
חדרה                ,גורדון א ד
חדרה                ,גוש חלב
חדרה                ,גוש עציון
חדרה                ,גיבתון
חדרה                ,גיורא צחור
חדרה                ,גלוזגל
חדרה                ,גלוסקא
חדרה                ,גלי חוף
חדרה                ,גלעד
חדרה                ,גמלא
חדרה                ,גן שמואל
חדרה                ,גני ברנדיס
חדרה                ,גני חדרה
חדרה                ,גפנוביץ
חדרה                ,גרופית
חדרה                ,גרינבוים יצחק
חדרה                ,גרנות
חדרה                ,"ד""ר אביאור"
חדרה                ,"ד""ר ברין"
חדרה                ,"ד""ר דן ויליאם"
חדרה                ,דב לאוטמן
חדרה                ,דבורה משבץ
חדרה                ,דגניה
חדרה                ,דוד המלך
חדרה                ,דולינסקי
חדרה                ,דורי יעקב
חדרה                ,דורשי ציון
חדרה                ,דיין משה
חדרה                ,דינארד
חדרה                ,דקל הדום
חדרה                ,דרך בית אליעזר
חדרה                ,דרך הרכבת
חדרה                ,דרך נחל עירון
חדרה                ,ה באייר
חדרה                ,האבוקדו
חדרה                ,האגוז
חדרה                ,האגמון
חדרה                ,האדמה
חדרה                ,האדמונית
חדרה                ,האדר
חדרה                ,האומן
חדרה                ,האור
חדרה                ,האורן
